2789	5	34.00
2790	2	30.00
2791	4	139.00
2792	1	10.00
2793	1	10.00
2794	4	139.00
2795	5	34.00
2796	2	30.00
2797	5	34.00
2798	5	34.00
2799	6	79.00
2800	5	34.00
2801	4	139.00
2802	5	34.00
2803	3	125.00
2804	4	139.00
2805	4	139.00
2806	4	139.00
2807	2	30.00
2808	3	125.00
2809	2	30.00
2810	1	10.00
2811	6	79.00
2812	6	79.00
2813	1	10.00
2814	6	79.00
2815	3	125.00
2816	6	79.00
2817	2	30.00
2818	4	139.00
2819	5	34.00
2820	1	10.00
2821	5	34.00
2822	3	125.00
2823	2	30.00
2824	4	139.00
2825	4	139.00
2826	6	79.00
2827	1	10.00
2828	4	139.00
2829	3	125.00
2830	1	10.00
2831	5	34.00
2832	1	10.00
2833	2	30.00
2834	2	30.00
2835	5	34.00
2836	6	79.00
2837	2	30.00
2838	5	34.00
2839	5	34.00
2840	1	10.00
2841	4	139.00
2842	3	125.00
2843	3	125.00
2844	6	79.00
2845	2	30.00
2846	3	125.00
2847	2	30.00
2848	4	139.00
2849	3	125.00
2850	3	125.00
2851	2	30.00
2852	6	79.00
2853	2	30.00
2854	6	79.00
2855	5	34.00
2856	1	10.00
2857	1	10.00
2858	5	34.00
2859	2	30.00
2860	1	10.00
2861	4	139.00
2862	4	139.00
2863	5	34.00
2864	2	30.00
2865	1	10.00
2866	1	10.00
2867	1	10.00
2868	1	10.00
2869	2	30.00
2870	1	10.00
2871	3	125.00
2872	5	34.00
2873	6	79.00
2874	5	34.00
2875	1	10.00
2876	4	139.00
2877	2	30.00
2878	5	34.00
2879	6	79.00
2880	6	79.00
2881	4	139.00
2882	6	79.00
2883	5	34.00
2884	4	139.00
2885	1	10.00
2886	1	10.00
2887	4	139.00
2888	5	34.00
2889	6	79.00
2890	3	125.00
2891	2	30.00
2892	5	34.00
2893	4	139.00
2894	5	34.00
2895	6	79.00
2896	1	10.00
2897	3	125.00
2898	5	34.00
2899	6	79.00
2900	4	139.00
2901	2	30.00
2902	5	34.00
2903	3	125.00
2904	6	79.00
2905	4	139.00
2906	6	79.00
2907	6	79.00
2908	1	10.00
2909	1	10.00
2910	1	10.00
2911	4	139.00
2912	1	10.00
2913	4	139.00
2914	3	125.00
2915	2	30.00
2916	2	30.00
2917	4	139.00
2918	4	139.00
2919	6	79.00
2920	5	34.00
2921	1	10.00
2922	4	139.00
2923	2	30.00
2924	1	10.00
2925	3	125.00
2926	5	34.00
2927	1	10.00
2928	4	139.00
2929	3	125.00
2930	2	30.00
2931	5	34.00
2932	4	139.00
2933	2	30.00
2934	4	139.00
2935	1	10.00
2936	1	10.00
2937	6	79.00
2938	3	125.00
2939	3	125.00
2940	5	34.00
2941	2	30.00
2942	3	125.00
2943	6	79.00
2944	2	30.00
2945	6	79.00
2946	2	30.00
2947	5	34.00
2948	4	139.00
2949	2	30.00
2950	3	125.00
2951	2	30.00
2952	5	34.00
2953	2	30.00
2954	6	79.00
2955	3	125.00
2956	2	30.00
2957	5	34.00
2958	6	79.00
2959	2	30.00
2960	6	79.00
2961	1	10.00
2962	4	139.00
2963	2	30.00
2964	4	139.00
2965	6	79.00
2966	3	125.00
2967	2	30.00
2968	4	139.00
2969	6	79.00
2970	5	34.00
2971	1	10.00
2972	3	125.00
2973	4	139.00
2974	5	34.00
2975	1	10.00
2976	5	34.00
2977	1	10.00
2978	2	30.00
2979	3	125.00
2980	2	30.00
2981	6	79.00
2982	6	79.00
2983	4	139.00
2984	2	30.00
2985	2	30.00
2986	6	79.00
2987	4	139.00
2988	4	139.00
2989	6	79.00
2990	5	34.00
2991	4	139.00
2992	2	30.00
2993	5	34.00
2994	3	125.00
2995	5	34.00
2996	5	34.00
2997	1	10.00
2998	1	10.00
2999	6	79.00
3000	5	34.00
3001	3	125.00
3002	1	10.00
3003	4	139.00
3004	2	30.00
3005	6	79.00
3006	4	139.00
3007	5	34.00
3008	3	125.00
3009	3	125.00
3010	1	10.00
3011	1	10.00
3012	1	10.00
3013	3	125.00
3014	6	79.00
3015	6	79.00
3016	1	10.00
3017	4	139.00
3018	2	30.00
3019	3	125.00
3020	3	125.00
3021	5	34.00
3022	6	79.00
3023	5	34.00
3024	3	125.00
3025	2	30.00
3026	1	10.00
3027	5	34.00
3028	4	139.00
3029	2	30.00
3030	6	79.00
3031	2	30.00
3032	2	30.00
3033	4	139.00
3034	4	139.00
3035	5	34.00
3036	3	125.00
3037	6	79.00
3038	2	30.00
3039	1	10.00
3040	5	34.00
3041	3	125.00
3042	6	79.00
3043	2	30.00
3044	6	79.00
3045	1	10.00
3046	3	125.00
3047	1	10.00
3048	4	139.00
3049	4	139.00
3050	3	125.00
3051	6	79.00
3052	1	10.00
3053	4	139.00
3054	2	30.00
3055	3	125.00
3056	5	34.00
3057	5	34.00
3058	4	139.00
3059	5	34.00
3060	6	79.00
3061	6	79.00
3062	3	125.00
3063	2	30.00
3064	1	10.00
3065	5	34.00
3066	6	79.00
3067	4	139.00
3068	4	139.00
3069	6	79.00
3070	2	30.00
3071	1	10.00
3072	2	30.00
3073	5	34.00
3074	3	125.00
3075	6	79.00
3076	1	10.00
3077	1	10.00
3078	3	125.00
3079	5	34.00
3080	6	79.00
3081	1	10.00
3082	5	34.00
3083	5	34.00
3084	2	30.00
3085	2	30.00
3086	6	79.00
3087	6	79.00
3088	4	139.00
3089	1	10.00
3090	2	30.00
3091	3	125.00
3092	4	139.00
3093	3	125.00
3094	4	139.00
3095	5	34.00
3096	5	34.00
3097	6	79.00
3098	4	139.00
3099	1	10.00
3100	1	10.00
3101	2	30.00
3102	3	125.00
3103	6	79.00
3104	4	139.00
3105	4	139.00
3106	6	79.00
3107	1	10.00
3108	3	125.00
3109	2	30.00
3110	1	10.00
3111	6	79.00
3112	4	139.00
3113	4	139.00
3114	6	79.00
3115	1	10.00
3116	1	10.00
3117	3	125.00
3118	5	34.00
3119	5	34.00
3120	3	125.00
3121	3	125.00
3122	5	34.00
3123	2	30.00
3124	2	30.00
3125	2	30.00
3126	6	79.00
3127	4	139.00
3128	3	125.00
3129	4	139.00
3130	6	79.00
3131	2	30.00
3132	6	79.00
3133	2	30.00
3134	5	34.00
3135	3	125.00
3136	1	10.00
3137	5	34.00
3138	1	10.00
3139	4	139.00
3140	2	30.00
3141	2	30.00
3142	5	34.00
3143	5	34.00
3144	5	34.00
3145	5	34.00
3146	1	10.00
3147	6	79.00
3148	2	30.00
3149	5	34.00
3150	2	30.00
3151	3	125.00
3152	5	34.00
3153	5	34.00
3154	1	10.00
3155	1	10.00
3156	3	125.00
3157	3	125.00
3158	5	34.00
3159	5	34.00
3160	4	139.00
3161	4	139.00
3162	5	34.00
3163	4	139.00
3164	6	79.00
3165	4	139.00
3166	5	34.00
3167	1	10.00
3168	4	139.00
3169	4	139.00
3170	4	139.00
3171	1	10.00
3172	6	79.00
3173	5	34.00
3174	3	125.00
3175	6	79.00
3176	1	10.00
3177	6	79.00
3178	1	10.00
3179	2	30.00
3180	4	139.00
3181	2	30.00
3182	6	79.00
3183	5	34.00
3184	1	10.00
3185	1	10.00
3186	6	79.00
3187	5	34.00
3188	2	30.00
3189	5	34.00
3190	6	79.00
3191	3	125.00
3192	4	139.00
3193	5	34.00
3194	4	139.00
3195	1	10.00
3196	6	79.00
3197	6	79.00
3198	1	10.00
3199	5	34.00
3200	4	139.00
3201	6	79.00
3202	1	10.00
3203	3	125.00
3204	5	34.00
3205	5	34.00
3206	6	79.00
3207	2	30.00
3208	3	125.00
3209	1	10.00
3210	4	139.00
3211	5	34.00
3212	1	10.00
3213	6	79.00
3214	1	10.00
3215	5	34.00
3216	5	34.00
3217	3	125.00
3218	5	34.00
3219	6	79.00
3220	1	10.00
3221	3	125.00
3222	5	34.00
3223	1	10.00
3224	2	30.00
3225	2	30.00
3226	6	79.00
3227	3	125.00
3228	5	34.00
3229	1	10.00
3230	5	34.00
3231	6	79.00
3232	2	30.00
